student_id,mathscore,freelunch,innercity,experience,masters
3301,506,0,0,8,1
3302,494,0,0,4,1
3303,463,1,0,15,1
3304,626,0,0,14,1
3305,559,0,0,7,1
3306,489,1,0,13,1
3307,484,1,0,13,1
3308,459,0,0,11,1
3309,547,0,0,12,1
3310,454,1,1,10,1
3311,449,0,0,10,1
3312,494,0,0,13,1
3313,547,1,0,16,1
3314,454,0,0,16,1
3315,468,0,0,8,1
3316,434,1,0,5,1
3317,468,1,0,5,1
3318,520,0,0,8,1
3319,454,0,0,14,1
3320,484,0,0,21,1
3321,473,1,1,7,1
3322,484,1,0,16,1
3323,392,1,1,3,1
3324,506,1,1,13,1
3325,513,0,0,8,1
3326,459,0,0,13,1
3327,489,1,0,8,1
3328,384,1,0,7,1
3329,576,0,0,2,1
3330,459,1,0,8,1
3331,506,0,0,6,0
3332,489,0,0,19,1
3333,468,1,0,19,1
3334,506,1,1,6,1
3335,449,1,0,3,1
3336,484,1,0,9,1
3337,418,1,0,1,1
3338,576,1,1,9,1
3339,429,1,0,6,1
3340,520,1,0,12,1
3341,626,0,0,13,1
3342,454,1,0,11,1
3343,439,0,0,18,1
3344,547,1,0,12,1
3345,473,1,1,15,1
3346,434,0,0,4,1
3347,494,0,0,3,1
3348,468,0,0,3,1
3349,528,0,0,13,0
3350,626,1,1,3,1
3351,513,0,0,1,1
3352,506,0,0,12,1
3353,449,1,0,5,1
3354,459,1,0,20,1
3355,473,0,0,9,1
3356,478,0,0,20,1
3357,513,0,0,13,1
3358,439,1,0,6,1
3359,459,1,0,12,1
3360,478,1,1,17,1
3361,559,0,0,8,1
3362,459,0,0,13,1
3363,468,1,0,16,1
3364,536,0,0,17,1
3365,536,0,0,12,1
3366,500,0,0,6,1
3367,506,0,0,12,1
3368,418,0,0,3,1
3369,484,0,0,6,1
3370,520,0,0,15,1
3371,513,0,0,0,1
3372,449,1,1,2,1
3373,444,1,1,11,1
3374,506,1,1,5,1
3375,536,0,0,21,1
3376,478,0,0,4,1
3377,423,1,1,14,1
3378,439,1,0,11,1
3379,468,0,0,8,1
3380,489,1,0,8,1
3381,506,0,0,15,1
3382,463,0,0,1,1
3383,536,1,1,5,1
3384,454,1,1,11,1
3385,528,0,0,17,1
3386,418,1,0,11,1
3387,429,0,1,9,1
3388,576,1,0,13,1
3389,459,1,0,9,1
3390,506,1,0,4,1
3391,506,0,0,12,1
3392,434,1,1,8,0
3393,489,0,0,5,1
3394,500,0,1,6,1
3395,500,0,0,6,1
3396,468,0,0,8,1
3397,434,1,0,12,1
3398,506,1,0,13,0
3399,506,0,0,6,1
3400,489,1,0,4,1
3401,468,1,0,0,1
3402,444,1,1,1,1
3403,444,0,0,8,1
3404,473,1,1,12,1
3405,478,0,0,12,1
3406,513,0,0,20,1
3407,429,1,0,12,1
3408,423,1,0,12,1
3409,536,0,1,9,1
3410,513,1,1,6,1
3411,484,0,0,13,0
3412,484,0,0,15,1
3413,473,1,0,3,1
3414,478,0,0,20,1
3415,392,1,1,0,1
3416,576,0,0,15,1
3417,459,0,0,0,1
3418,506,1,0,6,1
3419,494,0,0,15,1
3420,528,1,0,3,1
3421,506,1,0,8,1
3422,439,1,1,22,1
3423,418,0,0,17,1
3424,473,1,0,7,1
3425,478,1,0,12,0
3426,547,0,0,8,1
3427,484,0,0,9,1
3428,429,0,0,12,1
3429,449,1,0,5,1
3430,449,0,0,10,1
3431,463,1,1,1,1
3432,513,1,1,7,1
3433,500,0,0,13,1
3434,576,0,0,8,1
3435,434,0,0,2,1
3436,463,1,0,6,1
3437,429,1,1,9,1
3438,506,0,0,5,1
3439,489,0,0,2,1
3440,468,0,0,11,1
3441,439,0,1,3,1
3442,449,0,0,17,1
3443,559,0,0,4,1
3444,520,1,1,2,1
3445,463,0,0,0,1
3446,626,0,0,3,1
3447,473,0,0,8,1
3448,449,1,0,11,1
3449,520,0,0,12,1
3450,506,0,0,13,1
3451,489,1,0,5,1
3452,454,1,1,0,1
3453,444,1,1,2,1
3454,484,0,0,11,1
3455,602,1,0,16,1
3456,418,1,0,6,1
3457,439,1,1,0,1
3458,412,1,0,13,1
3459,454,1,0,5,1
3460,484,1,0,4,1
3461,513,0,0,18,1
3462,454,1,1,0,1
3463,520,0,0,2,1
3464,506,1,0,5,1
3465,418,0,0,7,1
3466,506,1,0,12,1
3467,449,0,0,1,1
3468,429,0,0,3,1
3469,520,1,0,3,1
3470,528,0,0,22,1
3471,500,1,1,10,1
3472,423,1,1,6,1
3473,528,0,0,4,1
3474,468,0,0,2,1
3475,520,1,1,3,1
3476,449,1,0,10,1
3477,602,1,0,6,1
3478,500,1,0,21,1
3479,423,1,0,3,1
3480,528,1,0,17,1
3481,576,0,0,14,1
3482,468,0,0,12,1
3483,494,1,1,17,1
3484,444,1,1,2,1
3485,418,1,0,5,1
3486,506,1,0,12,1
3487,478,1,1,1,1
3488,449,0,0,11,1
3489,439,0,0,0,1
3490,412,1,1,6,1
3491,489,0,0,3,1
3492,506,0,0,12,1
3493,468,1,1,2,1
3494,506,1,0,0,1
3495,484,1,1,10,1
3496,520,1,0,19,1
3497,506,0,0,4,1
3498,489,1,0,1,1
3499,547,1,0,9,1
3500,520,0,0,6,1
3501,602,0,0,20,1
3502,484,1,0,7,1
3503,468,0,0,14,1
3504,559,1,1,10,1
3505,478,1,0,10,1
3506,434,1,1,10,1
3507,528,1,0,17,1
3508,463,0,0,12,1
3509,536,0,0,6,0
3510,528,0,0,3,1
3511,478,1,0,0,1
3512,454,1,0,3,1
3513,536,0,0,16,1
3514,494,0,0,21,1
3515,418,0,0,3,1
3516,439,1,0,11,1
3517,536,0,1,11,1
3518,423,0,0,17,1
3519,602,0,0,11,1
3520,478,1,0,15,1
3521,444,1,0,6,1
3522,559,0,0,6,1
3523,434,1,1,2,1
3524,520,1,0,8,1
3525,478,1,0,21,1
3526,576,0,0,5,1
3527,559,1,0,0,1
3528,463,1,0,1,1
3529,429,1,1,5,1
3530,434,1,0,15,1
3531,484,0,1,20,1
3532,528,1,0,11,1
3533,559,0,0,3,1
3534,602,0,0,20,1
3535,473,0,0,8,1
3536,576,1,0,8,1
3537,576,0,0,3,1
3538,506,1,1,6,1
3539,473,0,0,12,1
3540,444,0,0,3,1
3541,444,1,0,3,1
3542,506,1,0,3,1
3543,506,1,0,8,1
3544,459,1,1,14,1
3545,439,1,1,14,1
3546,473,0,0,11,1
3547,439,0,0,3,1
3548,513,0,0,9,1
3549,513,0,0,14,1
3550,484,1,0,10,1
3551,478,0,0,13,0
3552,463,1,0,1,1
3553,454,1,0,5,1
3554,412,1,1,11,1
3555,547,0,0,3,1
3556,473,0,0,13,1
3557,500,1,0,3,1
3558,434,0,1,9,1
3559,520,0,0,8,0
3560,468,1,0,0,1
3561,468,0,0,12,1
3562,494,0,0,5,1
3563,459,0,0,4,1
3564,547,1,0,5,1
3565,494,0,0,5,1
3566,468,1,1,13,1
3567,520,0,0,16,1
3568,528,1,0,8,1
3569,434,1,1,2,1
3570,444,1,0,17,1
3571,478,0,0,5,1
3572,399,1,0,14,1
3573,576,0,0,12,0
3574,463,0,0,7,1
3575,478,1,0,8,1
3576,576,0,0,4,1
3577,468,0,0,4,1
3578,434,1,0,13,0
3579,576,1,0,4,1
3580,423,0,0,8,1
3581,576,0,0,3,1
3582,454,1,0,8,1
3583,520,1,1,24,1
3584,459,1,1,6,1
3585,547,1,1,1,1
3586,500,0,0,20,1
3587,459,1,1,1,1
3588,494,0,0,4,1
3589,463,1,0,3,1
3590,463,1,0,8,1
3591,559,0,0,1,1
3592,602,0,0,6,1
3593,405,1,1,3,1
3594,513,1,1,6,1
3595,484,1,0,2,1
3596,434,1,0,8,1
3597,459,0,0,27,1
3598,449,0,1,9,1
3599,468,0,0,0,1
3600,444,0,0,18,1
3601,468,1,0,6,1
3602,463,1,0,4,1
3603,468,1,0,27,1
3604,444,1,0,13,1
3605,434,1,1,1,1
3606,444,1,1,0,1
3607,536,1,1,12,1
3608,547,1,0,8,1
3609,429,1,1,17,1
3610,459,1,0,13,0
3611,528,1,0,16,1
3612,520,0,0,17,1
3613,418,0,0,0,1
3614,500,0,0,13,1
3615,454,0,0,3,1
3616,484,0,1,11,1
3617,444,0,0,5,1
3618,434,1,0,11,1
3619,478,1,0,9,1
3620,444,1,0,6,1
3621,473,0,0,13,1
3622,418,1,0,6,1
3623,520,0,0,7,1
3624,454,1,0,6,1
3625,478,1,0,6,1
3626,375,0,0,7,1
3627,434,1,1,2,1
3628,500,0,0,11,1
3629,559,1,1,11,1
3630,602,1,1,24,1
3631,520,1,0,24,1
3632,459,1,0,12,1
3633,429,1,0,5,1
3634,500,0,0,14,1
3635,489,0,0,13,1
3636,528,0,0,5,1
3637,439,0,0,1,1
3638,478,1,0,6,1
3639,478,1,0,1,1
3640,602,0,0,13,1
3641,513,1,0,9,1
3642,559,0,0,4,1
3643,405,1,1,11,1
3644,405,0,0,8,1
3645,626,0,0,3,1
3646,473,1,0,5,1
3647,576,0,0,10,0
3648,449,0,0,4,1
3649,439,1,0,13,1
3650,444,1,1,6,1
3651,506,1,0,3,1
3652,444,1,1,1,1
3653,500,0,0,12,1
3654,520,0,0,6,1
3655,520,1,1,5,1
3656,459,0,0,5,1
3657,429,1,1,1,1
3658,500,0,0,6,1
3659,473,0,0,11,1
3660,405,1,0,12,1
3661,468,1,0,5,1
3662,520,1,0,10,1
3663,602,0,0,12,1
3664,449,1,0,10,1
3665,547,1,0,12,1
3666,423,0,0,8,1
3667,494,1,1,12,1
3668,478,0,0,3,1
3669,468,1,0,4,1
3670,468,1,1,11,1
3671,547,0,0,0,1
3672,484,1,0,7,1
3673,468,0,0,8,1
3674,484,1,0,21,1
3675,602,0,1,24,1
3676,365,0,0,7,1
3677,444,1,0,17,1
3678,459,1,1,10,1
3679,459,1,0,21,1
3680,528,0,0,2,1
3681,576,1,0,8,1
3682,489,0,0,12,0
3683,454,1,1,2,1
3684,576,0,0,0,1
3685,536,0,0,15,1
3686,506,0,0,5,1
3687,500,0,0,4,1
3688,459,1,1,17,1
3689,536,0,1,11,1
3690,484,1,0,15,1
3691,463,0,0,11,1
3692,454,1,0,5,1
3693,528,0,0,12,0
3694,506,0,0,13,1
3695,494,0,0,1,1
3696,434,1,0,12,1
3697,439,1,0,1,1
3698,536,1,0,15,1
3699,602,0,0,14,1
3700,576,0,0,15,1
3701,489,0,0,6,1
3702,473,0,1,6,1
3703,418,1,0,21,1
3704,536,0,0,1,1
3705,513,0,0,14,0
3706,489,0,0,3,1
3707,449,0,0,2,1
3708,434,1,1,1,1
3709,484,1,0,13,1
3710,384,0,0,11,1
3711,412,0,0,3,1
3712,412,0,0,8,1
3713,449,1,0,11,1
3714,506,1,0,13,1
3715,429,1,0,15,1
3716,520,1,1,6,1
3717,473,1,0,12,1
3718,506,0,0,1,1
3719,494,0,0,13,1
3720,547,0,0,14,1
3721,500,0,0,11,1
3722,626,1,1,24,1
3723,547,0,0,14,1
3724,459,0,0,22,1
3725,602,1,0,20,1
3726,559,1,0,0,1
3727,473,1,1,9,1
3728,513,0,0,5,1
3729,520,0,0,13,0
3730,405,1,1,7,1
3731,423,0,1,6,1
3732,547,0,0,15,1
3733,494,0,0,12,1
3734,528,1,1,11,1
3735,459,0,0,22,1
3736,434,1,0,5,1
3737,473,0,0,2,1
3738,392,1,0,8,1
3739,439,1,0,21,1
3740,500,1,0,0,1
3741,449,1,1,1,1
3742,418,0,0,13,1
3743,478,0,0,15,1
3744,506,0,0,2,1
3745,449,0,0,13,1
3746,559,0,0,13,0
3747,520,0,0,13,1
3748,494,1,0,10,0
3749,528,0,0,13,1
3750,484,1,0,21,1
3751,418,0,0,8,1
3752,405,1,0,8,1
3753,506,0,0,11,1
3754,454,0,0,5,1
3755,384,0,0,21,1
3756,513,0,0,10,1
3757,473,1,0,2,1
3758,528,0,0,15,1
3759,506,0,0,0,1
3760,500,1,0,16,1
3761,513,0,0,1,1
3762,439,0,0,3,1
3763,429,1,1,17,1
3764,439,1,1,6,1
3765,434,1,1,5,1
3766,454,1,0,9,1
3767,418,1,1,11,1
3768,489,0,0,13,1
3769,478,1,0,11,1
3770,513,1,0,12,1
3771,484,0,0,2,1
3772,468,1,1,6,1
3773,489,0,0,6,1
3774,513,0,0,13,1
3775,513,0,0,14,1
3776,484,0,0,8,1
3777,528,0,0,7,1
3778,459,0,0,10,0
3779,429,1,0,5,1
3780,559,0,0,3,1
3781,454,0,0,13,1
3782,576,1,1,6,1
3783,513,0,0,11,1
3784,444,0,0,15,1
3785,468,0,0,8,1
3786,459,1,0,14,1
3787,473,1,0,12,1
3788,439,1,1,6,1
3789,454,0,0,13,1
3790,536,1,0,14,1
3791,429,1,1,17,1
3792,478,1,1,7,1
3793,454,1,0,13,1
3794,547,1,0,2,1
3795,494,0,0,8,1
3796,384,0,0,4,1
3797,500,1,0,8,1
3798,478,1,0,10,1
3799,454,0,0,12,1
3800,528,1,0,22,1
3801,484,0,0,6,1
3802,547,1,0,24,1
3803,576,0,0,3,1
3804,454,0,0,17,1
3805,576,0,0,13,1
3806,520,1,1,24,1
3807,463,0,0,6,1
3808,494,0,0,12,1
3809,506,1,0,2,1
3810,559,0,0,12,0
3811,536,0,0,12,0
3812,439,1,0,12,1
3813,439,1,1,13,1
3814,500,0,1,9,1
3815,449,0,0,17,1
3816,423,0,0,13,1
3817,513,0,0,13,1
3818,423,1,1,11,1
3819,478,1,1,1,1
3820,547,1,0,14,0
3821,489,1,1,1,1
3822,626,0,0,4,1
3823,478,0,0,12,1
3824,513,0,0,12,1
3825,576,0,0,7,1
3826,513,1,1,5,1
3827,434,0,0,2,1
3828,528,0,0,14,1
3829,454,1,1,10,1
3830,489,0,0,1,1
3831,459,1,0,5,1
3832,484,0,1,2,1
3833,626,0,0,20,1
3834,449,1,0,2,1
3835,513,0,0,13,1
3836,459,0,0,1,1
3837,468,1,0,11,1
3838,489,0,0,11,1
3839,459,0,0,5,1
3840,463,0,0,13,1
3841,459,0,0,4,1
3842,405,1,1,9,1
3843,547,1,0,3,1
3844,536,0,1,20,1
3845,468,1,0,10,1
3846,459,1,0,20,1
3847,449,0,0,22,1
3848,399,1,1,11,1
3849,473,0,0,8,1
3850,405,1,0,9,1
3851,473,0,0,22,1
3852,528,1,1,2,1
3853,506,0,0,0,1
3854,506,0,0,0,1
3855,500,0,0,21,1
3856,513,0,0,3,1
3857,484,1,0,15,1
3858,454,0,1,9,1
3859,463,1,1,11,1
3860,405,1,1,1,1
3861,418,1,1,12,1
3862,528,1,0,24,1
3863,444,1,0,5,1
3864,513,0,0,7,1
3865,463,0,0,3,1
3866,484,1,0,14,1
3867,489,0,0,10,1
3868,399,1,1,6,1
3869,429,1,1,15,1
3870,547,0,0,11,1
3871,463,0,0,20,1
3872,489,0,0,4,1
3873,434,0,0,15,1
3874,494,1,0,12,1
3875,473,1,1,7,1
3876,468,0,0,8,1
3877,478,0,0,10,1
3878,468,0,0,10,1
3879,484,0,0,3,1
3880,547,1,0,6,1
3881,454,0,0,27,1
3882,478,0,0,11,1
3883,489,0,0,8,1
3884,500,0,0,0,1
3885,484,0,0,4,1
3886,528,0,0,7,1
3887,459,1,1,5,1
3888,449,0,0,15,1
3889,528,1,1,11,1
3890,559,0,0,16,1
3891,506,0,0,20,1
3892,434,0,0,4,1
3893,513,1,0,8,1
3894,339,1,0,13,0
3895,449,1,0,1,1
3896,434,0,0,8,1
3897,392,1,0,10,1
3898,494,0,0,2,1
3899,439,0,1,13,1
3900,559,1,0,15,1
3901,478,0,0,6,1
3902,468,1,0,8,1
3903,559,0,0,11,1
3904,559,1,0,10,1
3905,576,0,0,19,1
3906,463,0,0,8,1
3907,463,1,0,12,1
3908,513,0,0,17,1
3909,520,0,0,3,1
3910,463,1,0,13,1
3911,459,1,0,17,1
3912,547,0,0,9,1
3913,444,0,0,12,1
3914,547,1,0,8,1
3915,439,0,0,15,1
3916,513,1,0,15,1
3917,463,0,0,21,1
3918,489,1,0,10,1
3919,536,1,0,12,0
3920,559,0,0,10,1
3921,459,1,1,17,1
3922,439,1,1,6,1
3923,506,0,0,24,1
3924,547,0,0,3,1
3925,547,0,0,3,1
3926,528,0,0,8,1
3927,489,0,0,0,1
3928,559,0,0,12,1
3929,520,0,0,3,1
3930,536,1,1,24,1
3931,506,0,0,7,1
3932,454,0,0,12,1
3933,506,1,0,6,1
3934,439,1,0,16,1
3935,449,1,1,24,1
3936,500,0,0,19,1
3937,559,1,0,12,1
3938,473,0,0,7,1
3939,576,1,0,12,1
3940,439,0,0,8,1
3941,478,0,0,6,1
3942,444,0,0,12,1
3943,468,1,0,21,1
3944,602,1,0,13,1
3945,439,1,0,0,1
3946,513,1,1,6,1
3947,513,1,0,12,1
3948,626,0,0,20,1
3949,520,0,0,3,1
3950,506,0,0,8,1
3951,449,1,0,2,1
3952,520,0,0,6,1
3953,478,0,0,16,1
3954,444,0,0,7,1
3955,449,1,0,13,1
3956,547,1,0,12,1
3957,478,0,0,17,1
3958,429,1,0,3,1
3959,489,1,0,18,1
3960,602,1,0,6,1
3961,423,1,1,6,1
3962,478,0,0,10,1
3963,520,1,1,2,1
3964,536,0,1,20,1
3965,484,0,0,11,1
3966,520,0,0,3,1
3967,468,1,1,12,1
3968,536,1,1,9,1
3969,506,0,0,17,1
3970,500,0,0,2,1
3971,468,1,0,10,1
3972,559,0,0,8,1
3973,468,1,0,1,1
3974,399,1,0,11,1
3975,547,0,0,3,1
3976,439,1,0,1,1
3977,463,1,0,5,1
3978,454,0,0,0,1
3979,494,1,0,13,1
3980,602,1,1,24,1
3981,536,1,0,10,1
3982,463,1,0,6,1
3983,536,1,0,9,1
3984,626,0,0,20,1
3985,494,1,0,12,0
3986,484,0,0,11,1
3987,473,0,0,5,1
3988,520,1,1,24,1
3989,484,1,0,4,1
3990,459,0,0,6,1
3991,454,0,0,12,1
3992,463,1,0,8,0
3993,405,1,0,8,1
3994,449,0,0,17,1
3995,520,0,0,3,1
3996,489,1,0,13,1
3997,478,1,0,5,1
3998,434,0,0,8,1
3999,412,1,0,14,1
4000,484,0,0,8,1
4001,468,1,0,5,1
4002,463,1,0,8,1
4003,513,0,0,13,1
4004,547,1,0,7,1
4005,528,0,0,15,1
4006,500,1,0,20,1
4007,468,1,1,7,1
4008,484,0,0,5,1
4009,463,0,0,13,0
4010,434,1,0,4,1
4011,528,1,0,4,1
4012,399,1,1,2,1
4013,444,0,0,8,1
4014,405,1,1,2,1
4015,412,1,1,6,1
4016,423,1,1,0,1
4017,454,1,0,12,1
4018,468,0,1,3,1
4019,494,0,0,6,0
4020,536,0,0,6,1
4021,626,1,0,2,1
4022,454,1,0,1,1
4023,520,1,0,1,1
4024,489,0,0,13,1
4025,468,1,0,17,1
4026,429,1,0,8,1
4027,602,0,1,6,1
4028,439,0,0,3,1
4029,536,0,0,3,1
4030,454,1,0,10,0
4031,559,1,0,1,1
4032,513,0,0,12,1
4033,500,1,1,10,1
4034,439,1,0,6,0
4035,459,1,0,10,0
4036,489,1,1,9,1
4037,449,0,0,1,1
4038,459,0,0,14,1
4039,489,0,0,18,1
4040,536,0,0,10,1
4041,559,0,0,6,1
4042,513,0,0,9,1
4043,500,1,1,20,1
4044,463,1,0,16,1
4045,463,1,0,16,1
4046,439,0,0,8,1
4047,520,1,1,6,1
4048,626,0,0,5,1
4049,468,1,1,10,1
4050,468,1,0,10,1
4051,439,1,1,2,1
4052,528,1,0,20,1
4053,559,0,0,14,1
4054,478,0,0,11,1
4055,500,0,0,4,1
4056,513,0,0,8,1
4057,494,1,0,8,1
4058,449,1,0,11,1
4059,468,0,0,8,1
4060,536,1,0,6,1
4061,506,1,0,12,1
4062,494,0,0,16,1
4063,423,1,1,17,1
4064,444,1,1,3,1
4065,412,0,0,12,1
4066,536,0,0,17,1
4067,513,1,0,6,1
4068,494,0,0,17,1
4069,506,0,0,13,1
4070,429,0,0,21,1
4071,468,0,0,5,1
4072,405,1,1,2,1
4073,473,1,0,10,1
4074,528,0,0,11,1
4075,468,1,1,6,1
4076,459,0,0,5,1
4077,463,0,0,11,1
4078,520,0,1,5,1
4079,536,0,0,11,1
4080,375,1,1,8,1
4081,494,0,0,15,1
4082,439,0,0,3,1
4083,468,1,0,6,1
4084,444,1,0,13,1
4085,520,0,0,8,1
4086,468,0,0,11,1
4087,473,0,0,8,1
4088,444,1,1,9,1
4089,494,1,1,6,1
4090,513,0,0,13,1
4091,506,1,0,7,1
4092,559,0,0,0,1
4093,484,0,0,8,1
4094,513,1,1,2,1
4095,429,1,0,0,1
4096,463,0,0,10,1
4097,559,0,0,9,1
4098,473,1,1,22,1
4099,459,0,0,19,1
4100,449,1,1,2,1
4101,412,1,1,2,1
4102,418,1,1,5,1
4103,473,1,1,3,1
4104,506,0,0,8,1
4105,429,0,0,6,1
4106,454,0,0,11,1
4107,484,0,0,12,1
4108,520,1,0,8,1
4109,429,1,0,0,1
4110,506,1,0,3,1
4111,494,0,0,14,1
4112,489,0,0,16,1
4113,449,0,0,13,1
4114,513,1,0,20,1
4115,384,1,1,8,0
4116,459,1,0,4,1
4117,444,1,1,0,1
4118,520,0,0,12,1
4119,506,0,0,9,1
4120,444,0,0,0,1
4121,412,1,1,8,0
4122,434,1,1,0,1
4123,576,0,0,27,1
4124,536,1,1,2,1
4125,513,1,1,24,1
4126,520,0,0,12,1
4127,463,0,0,8,1
4128,439,1,0,8,1
4129,399,1,0,0,1
4130,626,0,0,9,1
4131,602,1,1,10,1
4132,513,1,0,12,1
4133,423,1,1,15,1
4134,513,0,0,9,1
4135,528,0,0,3,1
4136,468,0,0,14,1
4137,602,1,1,6,1
4138,494,1,0,10,1
4139,444,1,1,3,1
4140,429,0,1,9,1
4141,463,0,0,12,1
4142,506,0,0,1,1
4143,392,1,1,6,1
4144,602,0,0,1,1
4145,434,0,0,11,1
4146,489,0,0,15,1
4147,559,1,0,10,1
4148,489,0,0,10,0
4149,478,0,0,15,1
4150,463,1,1,7,1
4151,484,0,1,17,1
4152,547,0,0,13,1
4153,494,1,1,11,1
4154,444,1,0,10,1
4155,449,1,0,13,1
4156,439,1,0,11,1
4157,489,1,1,6,1
4158,399,1,0,3,1
4159,506,0,0,13,1
4160,478,0,0,11,1
4161,444,1,1,22,1
4162,463,0,0,10,1
4163,506,1,1,10,1
4164,489,0,0,12,1
4165,478,1,0,5,1
4166,439,0,0,12,1
4167,536,0,0,19,1
4168,513,1,0,21,1
4169,494,0,0,14,1
4170,444,0,0,19,1
4171,454,0,0,0,1
4172,478,1,1,3,1
4173,434,1,1,11,1
4174,489,1,1,10,1
4175,449,1,0,5,1
4176,536,0,0,5,1
4177,459,1,0,8,1
4178,459,0,0,0,1
4179,520,0,0,20,1
4180,439,1,0,15,1
4181,626,0,0,11,1
4182,500,0,0,13,1
4183,439,1,0,3,1
4184,528,0,0,5,1
4185,463,1,0,10,1
4186,528,1,0,4,1
4187,489,1,0,17,1
4188,473,1,1,3,1
4189,484,0,1,11,1
4190,405,1,0,8,1
4191,459,1,0,14,1
4192,439,1,0,13,1
4193,489,0,0,13,1
4194,547,0,0,12,0
4195,439,1,1,6,1
4196,506,0,0,20,1
4197,412,0,0,12,1
4198,484,1,1,1,1
4199,489,0,0,4,1
4200,434,1,1,9,1
4201,418,0,0,3,1
4202,449,1,1,9,1
4203,468,1,0,27,1
4204,536,0,0,7,1
4205,513,0,0,12,1
4206,434,1,0,6,1
4207,536,1,1,10,1
4208,478,0,0,8,1
4209,459,1,1,2,1
4210,473,1,0,4,1
4211,468,0,0,5,1
4212,489,1,1,12,1
4213,384,1,1,0,1
4214,468,0,0,13,1
4215,520,0,0,16,1
4216,500,0,0,13,1
4217,536,0,0,5,1
4218,547,0,0,22,1
4219,463,1,1,2,1
4220,520,0,0,6,1
4221,484,1,0,0,1
4222,473,0,0,19,1
4223,506,1,0,0,1
4224,559,1,1,24,1
4225,528,1,1,10,1
4226,473,0,0,4,1
4227,429,1,1,3,1
4228,478,1,0,2,1
4229,489,1,0,8,1
4230,429,0,0,1,1
4231,412,1,1,11,1
4232,439,1,1,14,1
4233,494,1,1,12,1
4234,536,0,0,14,1
4235,484,0,0,13,1
4236,484,0,0,8,1
4237,444,0,0,12,1
4238,463,1,0,11,1
4239,478,1,0,13,1
4240,459,1,0,5,1
4241,547,1,1,2,1
4242,459,0,0,13,0
4243,454,1,0,0,1
4244,494,0,0,4,1
4245,444,0,0,5,1
4246,528,1,0,12,1
4247,434,1,1,2,1
4248,494,0,0,13,0
4249,559,1,0,11,1
4250,449,1,0,9,1
4251,423,1,1,12,1
4252,423,1,1,10,1
4253,449,0,0,12,1
4254,463,1,0,13,1
4255,463,1,1,5,1
4256,500,1,1,6,1
4257,500,1,1,7,1
4258,559,0,0,11,1
4259,454,1,0,13,0
4260,454,1,0,0,1
4261,444,1,1,5,1
4262,500,0,0,14,1
4263,423,0,0,11,1
4264,513,0,0,8,1
4265,626,0,0,11,1
4266,478,1,0,9,1
4267,576,0,0,8,0
4268,429,1,0,17,1
4269,439,1,1,1,1
4270,576,1,1,6,1
4271,484,0,1,9,1
4272,473,0,0,11,1
4273,478,1,0,20,1
4274,528,0,0,8,1
4275,500,1,0,5,1
4276,449,1,0,3,1
4277,444,1,0,6,1
4278,473,0,0,6,1
4279,494,0,0,14,1
4280,429,1,1,14,1
4281,399,1,1,6,1
4282,489,0,0,8,1
4283,489,0,0,22,1
4284,439,0,0,12,1
4285,459,1,0,5,1
4286,602,0,0,16,1
4287,559,1,0,4,1
4288,454,0,0,14,1
4289,513,1,0,19,1
4290,459,1,0,8,1
4291,439,1,1,0,1
4292,454,1,0,13,1
4293,520,0,1,8,1
4294,513,1,0,16,1
4295,484,0,0,5,1
4296,439,0,0,6,1
4297,506,1,0,15,1
4298,454,0,0,7,1
4299,494,0,0,12,1
4300,478,0,0,12,1
4301,500,0,0,0,1
4302,429,1,1,11,1
4303,454,1,0,6,1
4304,468,1,0,1,1
4305,478,1,1,16,1
4306,444,1,0,12,1
4307,449,1,0,4,1
4308,429,0,0,3,1
4309,528,1,0,4,1
4310,454,0,0,17,1
4311,439,1,1,11,1
4312,429,1,0,13,1
4313,520,0,0,6,1
4314,484,0,0,10,1
4315,484,1,0,13,1
4316,459,1,1,8,1
4317,484,0,0,5,1
4318,463,0,0,21,1
4319,559,0,0,4,1
4320,405,0,0,3,1
4321,454,1,0,8,1
4322,473,1,0,15,1
4323,559,1,0,14,0
4324,478,1,0,13,1
4325,473,1,1,6,1
4326,439,0,0,4,1
4327,602,0,0,12,1
4328,459,0,0,27,1
4329,576,0,0,13,1
4330,454,0,0,6,1
4331,528,0,0,12,1
4332,478,0,0,8,1
4333,489,1,1,0,1
4334,478,0,0,3,1
4335,506,0,0,8,1
4336,463,1,1,7,1
4337,478,0,0,21,1
4338,528,0,0,14,1
4339,459,0,0,8,1
4340,468,0,0,12,1
4341,547,1,0,12,1
4342,392,0,0,8,1
4343,444,1,1,11,1
4344,459,1,0,12,1
4345,478,1,1,10,1
4346,444,0,1,1,1
4347,494,0,0,11,1
4348,449,1,1,10,1
4349,489,0,0,11,1
4350,434,0,0,1,1
4351,536,0,0,13,1
4352,399,1,0,4,1
4353,429,1,1,1,1
4354,444,0,0,27,1
4355,506,1,0,5,1
4356,392,1,1,2,1
4357,506,1,0,5,1
4358,494,0,0,8,0
4359,423,1,0,13,1
4360,500,0,0,8,1
4361,494,0,0,12,1
4362,478,1,0,24,1
4363,513,1,0,27,1
4364,439,1,1,5,1
4365,513,0,0,17,1
4366,489,0,0,12,1
4367,602,0,0,13,1
4368,500,0,0,12,1
4369,463,1,1,13,1
4370,444,1,0,8,1
4371,459,0,0,0,1
4372,528,0,0,9,1
4373,489,0,0,15,1
4374,489,1,0,6,1
4375,602,1,0,9,1
